PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.1.aws.gd.1;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;En ausencia de otras herramientas de terceros, habilitar Amazon GuarDuty para la detección de amenazas e intrusiones.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-central-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.1.aws.gd.2;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;Deberá habilitarse Amazon GuardDuty para todas las regiones tanto en la cuenta raíz como en las cuentas miembro de un entorno multi-cuenta.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-central-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.gd.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-central-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.3.r3.aws.gd.1;Ciberamenazas avanzadas;op.mon.3.r3;operacional;monitorización del sistema;Activar GuardDuty (ya cubierto);alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-central-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.exp.6.aws.gd.1;Protección frente a código dañino;op.exp.6;operacional;explotación;Activar la protección contra software malintencionado de GuardDuty en todas las regiones.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.exp.7.aws.gd.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar GuardDuty para la detección de incidentes de seguridad;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.1.aws.gd.1;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;En ausencia de otras herramientas de terceros, habilitar Amazon GuarDuty para la detección de amenazas e intrusiones.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.1.aws.gd.2;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;Deberá habilitarse Amazon GuardDuty para todas las regiones tanto en la cuenta raíz como en las cuentas miembro de un entorno multi-cuenta.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.gd.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.3.r3.aws.gd.1;Ciberamenazas avanzadas;op.mon.3.r3;operacional;monitorización del sistema;Activar GuardDuty (ya cubierto);alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.exp.6.aws.gd.1;Protección frente a código dañino;op.exp.6;operacional;explotación;Activar la protección contra software malintencionado de GuardDuty en todas las regiones.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.exp.7.aws.gd.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar GuardDuty para la detección de incidentes de seguridad;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.1.aws.gd.1;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;En ausencia de otras herramientas de terceros, habilitar Amazon GuarDuty para la detección de amenazas e intrusiones.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.1.aws.gd.2;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;Deberá habilitarse Amazon GuardDuty para todas las regiones tanto en la cuenta raíz como en las cuentas miembro de un entorno multi-cuenta.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.gd.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.3.r3.aws.gd.1;Ciberamenazas avanzadas;op.mon.3.r3;operacional;monitorización del sistema;Activar GuardDuty (ya cubierto);alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-1:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;op.exp.6.aws.gd.1;Protección frente a código dañino;op.exp.6;operacional;explotación;Activar la protección contra software malintencionado de GuardDuty en todas las regiones.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-west-2:046049643060:detector/unknown;guardduty_is_enabled;False;detector/unknown;ENS;ENS RD 311/2022 - Categoría Alta
