PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];PASS;AWS policy AWSElasticLoadBalancingServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSElasticLoadBalancingServiceRolePolicy;AWSElasticLoadBalancingServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;AWS policy AWSElasticLoadBalancingServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSElasticLoadBalancingServiceRolePolicy;AWSElasticLoadBalancingServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];PASS;AWS policy AmazonEC2FullAccess is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AmazonEC2FullAccess;AmazonEC2FullAccess;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;AWS policy AmazonEC2FullAccess is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AmazonEC2FullAccess;AmazonEC2FullAccess;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];PASS;AWS policy AWSTrustedAdvisorServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSTrustedAdvisorServiceRolePolicy;AWSTrustedAdvisorServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;AWS policy AWSTrustedAdvisorServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSTrustedAdvisorServiceRolePolicy;AWSTrustedAdvisorServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];FAIL;AWS policy AdministratorAccess is attached and allows '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess;AdministratorAccess;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;AWS policy AdministratorAccess is attached and allows '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess;AdministratorAccess;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];PASS;AWS policy AWSSupportServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSSupportServiceRolePolicy;AWSSupportServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;AWS policy AWSSupportServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSSupportServiceRolePolicy;AWSSupportServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];PASS;AWS policy AmazonEKSClusterPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AmazonEKSClusterPolicy;AmazonEKSClusterPolicy;iam_aws_attached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;AWS policy AmazonEKSClusterPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AmazonEKSClusterPolicy;AmazonEKSClusterPolicy;iam_aws_attached_policy_no_administrative_privileges;False
